Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4b42d44418840c191b4774601a1b3acb5ecb708d019cd5e3f95b7a71daa2a626,2024-11,North Yorkshire Police,North Yorkshire Police,-1.119877,53.773492,On or near Grazier Close,E01027894,Selby 007D,Investigation complete; no suspect identified
ab8b1d1ea54e2a22fa04d371512326f7089a232859fdf631ac8967764563bf65,2024-11,North Yorkshire Police,North Yorkshire Police,-1.526649,54.121548,On or near Peckfield,E01027708,Harrogate 004D,Unable to prosecute suspect
6324bd83db462029334cf9d651e64ea9198d3623acf5a1a52b16ca5affb7ce3f,2024-11,North Yorkshire Police,North Yorkshire Police,-1.130553,53.959346,On or near Danesgate,E01013336,York 012B,Unable to prosecute suspect
a50cd3dcc16b93102877462536e601b31f76f63a67924dbb6c2b43486d3d5eb9,2024-11,North Yorkshire Police,North Yorkshire Police,-1.056416,53.775724,On or near Barwic Parade,E01034981,Selby 005I,Unable to prosecute suspect
4dfc0a8dbe4496e2324ac482e743a6edd8580df29c9253d3d6e986ac63298ca4,2024-11,North Yorkshire Police,North Yorkshire Police,,,No location,,,Unable to prosecute suspect
6000015871b0457d5b93e9296a7dfd079d2c56f002d5c42df26981a784bd2828,2024-11,North Yorkshire Police,North Yorkshire Police,-1.081996,53.959662,On or near ,E01013366,York 013A,Investigation complete; no suspect identified
808696c841019d729df03b47b332febb44ddb2cb5fe6471f041651dfff1393f7,2024-11,North Yorkshire Police,North Yorkshire Police,-1.569121,54.311808,On or near ,E01027603,Hambleton 005A,Local resolution
81afb3cee3afa5612d8d992152337202e9ee3ff2cf14fea2223f40ecebee596a,2024-11,North Yorkshire Police,North Yorkshire Police,-1.229891,53.795488,On or near Lincoln Way,E01034975,Selby 004F,Suspect charged
4dfc5240f69cec5cda3ce360190331251ac2c2920ee583fd56640cc54681af0c,2024-11,North Yorkshire Police,North Yorkshire Police,-1.326076,53.859686,On or near Parking Area,E01027922,Selby 001E,Further action is not in the public interest
63a26c7dcdb1be0f38ceb60db9b6d65cc79ae8c4eaaebe2afe7386f7da48ef17,2024-11,North Yorkshire Police,North Yorkshire Police,-0.423437,54.275035,On or near ,E01027824,Scarborough 009A,Unable to prosecute suspect
158750523027e82446cb9162b4ba614cb7a3b8e3df6538d2b28fcbb1972c29b0,2024-11,North Yorkshire Police,North Yorkshire Police,-1.090550,53.957046,On or near Toft Green,E01033068,York 013G,Investigation complete; no suspect identified
a79274af680795d24147afaa99fc505998cd77e1d31244eb70496fb6baebc125,2024-11,North Yorkshire Police,North Yorkshire Police,-1.084601,53.960793,On or near Blake Street,E01013366,York 013A,Investigation complete; no suspect identified
337d73216cf61352499a852edab855e529788e9c7ac677dd6fc69bf6c4c593b8,2024-11,North Yorkshire Police,North Yorkshire Police,-1.539772,53.993282,On or near Cambridge Place,E01027678,Harrogate 015E,Unable to prosecute suspect
598178b363bddb09b377ac9ba0fbbfc038d3974e62e8d4b5a85a15b5b12c353d,2024-11,North Yorkshire Police,North Yorkshire Police,-0.398951,54.282793,On or near Newborough,E01027806,Scarborough 006B,Suspect charged
d2261eafe879dd2f3f70f521fbb6a4de9e6f5eade6528f0c11adfa89775299fa,2024-11,North Yorkshire Police,North Yorkshire Police,-1.060712,53.979331,On or near Theresa Close,E01013406,York 005B,Unable to prosecute suspect
